month,outlet_name,conflict_name,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage
2021-02,Público,Israel-Palestine Conflict,1.0,1.0,1,100.0,100.0
2021-02,The Conversation UK,Russian Invasion of Ukraine,0.0,2.0,1,0.0,200.0
2021-02,The Diplomat,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-02,The Japan Times,Israel-Palestine Conflict,3.0,0.0,2,150.0,0.0
2021-02,The Jerusalem Post,Israel-Palestine Conflict,2.0,17.0,1,200.0,1700.0
2021-02,The New York Times,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-02,The Washington Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-03,Amnesty International publications,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-03,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2021-03,Council on Foreign Relations,Israel-Palestine Conflict,0.0,10.0,2,0.0,500.0
2021-03,Daily Mail,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-03,El Confidencial,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2021-03,Financial Times,Israel-Palestine Conflict,2.0,1.0,1,200.0,100.0
2021-03,Foreign Policy,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2021-03,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2021-03,International Crisis Group reports,Israel-Palestine Conflict,18.0,1.0,2,900.0,50.0
2021-03,International Crisis Group reports,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-03,Just Security,Israel-Palestine Conflict,4.0,0.0,1,400.0,0.0
2021-03,Kommersant,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2021-03,Libération,Russian Invasion of Ukraine,2.0,21.0,1,200.0,2100.0
2021-03,Mediapart,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2021-03,RT (Russia Today),Israel-Palestine Conflict,6.0,13.0,6,100.0,216.66666666666666
2021-03,TASS,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-03,The Diplomat,Israel-Palestine Conflict,4.0,0.0,1,400.0,0.0
2021-03,The Hill,Israel-Palestine Conflict,3.0,0.0,1,300.0,0.0
2021-03,The Independent,Israel-Palestine Conflict,1.0,3.0,1,100.0,300.0
2021-03,The Intercept,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-03,The Mirror,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2021-03,The Observer,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-03,The Sun,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-03,The Times,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,ABC News,Israel-Palestine Conflict,8.0,0.0,1,800.0,0.0
2021-04,Amnesty International publications,Israel-Palestine Conflict,6.0,5.0,1,600.0,500.0
2021-04,Amnesty International publications,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0
2021-04,Arab News,Israel-Palestine Conflict,6.0,1.0,1,600.0,100.0
2021-04,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,17.0,2.0,8,212.5,25.0
2021-04,Council on Foreign Relations,Israel-Palestine Conflict,3.0,2.0,3,100.0,66.66666666666666
2021-04,Der Spiegel,Israel-Palestine Conflict,2.0,1.0,1,200.0,100.0
2021-04,Deutsche Welle,Israel-Palestine Conflict,4.0,2.0,2,200.0,100.0
2021-04,El Confidencial,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2021-04,Foreign Affairs,Israel-Palestine Conflict,7.0,4.0,2,350.0,200.0
2021-04,Foreign Policy,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-04,Global Times,Israel-Palestine Conflict,2.0,2.0,1,200.0,200.0
2021-04,Global Times,Russian Invasion of Ukraine,3.0,2.0,1,300.0,200.0
2021-04,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,International Crisis Group reports,Israel-Palestine Conflict,0.0,5.0,2,0.0,250.0
2021-04,International Crisis Group reports,Russian Invasion of Ukraine,0.0,5.0,1,0.0,500.0
2021-04,Just Security,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,La Vanguardia,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,Le Parisien,Israel-Palestine Conflict,9.0,2.0,1,900.0,200.0
2021-04,Libération,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,Mediapart,Israel-Palestine Conflict,2.0,1.0,1,200.0,100.0
2021-04,Mediapart,Russian Invasion of Ukraine,3.0,0.0,2,150.0,0.0
2021-04,NBC News,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2021-04,NPR,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,RIA Novosti,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,RTVE,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,TASS,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,Tasnim News Agency,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,The Economist,Russian Invasion of Ukraine,8.0,10.0,2,400.0,500.0
2021-04,The Hill,Israel-Palestine Conflict,3.0,2.0,1,300.0,200.0
2021-04,The Independent,Israel-Palestine Conflict,3.0,5.0,1,300.0,500.0
2021-04,The Intercept,Israel-Palestine Conflict,7.0,0.0,2,350.0,0.0
2021-04,The Intercept,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,The Jerusalem Post,Israel-Palestine Conflict,5.0,2.0,2,250.0,100.0
2021-04,The New Statesman,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,The South China Morning Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-04,The South China Morning Post,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-04,The Sun,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-05,Al Jazeera,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-05,Amnesty International publications,Israel-Palestine Conflict,7.0,1.0,3,233.33333333333334,33.33333333333333
2021-05,Amnesty International publications,Russian Invasion of Ukraine,0.0,1.0,1,0.0,100.0
2021-05,Arab News,Israel-Palestine Conflict,12.0,13.0,11,109.09090909090908,118.18181818181819
2021-05,Associated Press (AP),Israel-Palestine Conflict,27.0,13.0,6,450.0,216.66666666666666
2021-05,BBC News,Israel-Palestine Conflict,0.0,8.0,1,0.0,800.0
2021-05,Bloomberg,Israel-Palestine Conflict,28.0,24.0,11,254.54545454545453,218.18181818181816
2021-05,BuzzFeed News,Israel-Palestine Conflict,5.0,15.0,6,83.33333333333334,250.0
2021-05,CBS News,Israel-Palestine Conflict,12.0,5.0,10,120.0,50.0
2021-05,CCTV (China Central Television),Israel-Palestine Conflict,3.0,0.0,1,300.0,0.0
2021-05,Cadena SER,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-05,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,19.0,7.0,7,271.42857142857144,100.0
2021-05,Channel 4 News,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-05,China Daily,Israel-Palestine Conflict,0.0,2.0,2,0.0,100.0
2021-05,Council on Foreign Relations,Israel-Palestine Conflict,20.0,4.0,7,285.7142857142857,57.14285714285714
2021-05,Daily Mail,Israel-Palestine Conflict,25.0,7.0,7,357.14285714285717,100.0
2021-05,Dawn,Israel-Palestine Conflict,15.0,22.0,5,300.0,440.00000000000006
2021-05,Der Spiegel,Israel-Palestine Conflict,17.0,5.0,8,212.5,62.5
2021-05,Deutsche Welle,Israel-Palestine Conflict,49.0,35.0,21,233.33333333333334,166.66666666666669
2021-05,El Confidencial,Israel-Palestine Conflict,36.0,16.0,5,720.0,320.0
2021-05,El Confidencial,Russian Invasion of Ukraine,8.0,1.0,3,266.66666666666663,33.33333333333333
2021-05,El Mundo,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2021-05,Financial Times,Israel-Palestine Conflict,53.0,23.0,13,407.6923076923077,176.9230769230769
2021-05,Foreign Affairs,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-05,Foreign Policy,Israel-Palestine Conflict,33.0,20.0,16,206.25,125.0
2021-05,Fox News,Israel-Palestine Conflict,3.0,0.0,7,42.857142857142854,0.0
2021-05,France 24,Israel-Palestine Conflict,66.0,10.0,8,825.0,125.0
2021-05,Global Times,Israel-Palestine Conflict,16.0,23.0,12,133.33333333333331,191.66666666666669
2021-05,ITV News,Israel-Palestine Conflict,2.0,5.0,5,40.0,100.0
2021-05,International Crisis Group reports,Israel-Palestine Conflict,1.0,0.0,4,25.0,0.0
2021-05,International Crisis Group reports,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0
2021-05,Just Security,Israel-Palestine Conflict,11.0,3.0,2,550.0,150.0
2021-05,Just Security,Russian Invasion of Ukraine,0.0,1.0,1,0.0,100.0
2021-05,Kommersant,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-05,Kommersant,Russian Invasion of Ukraine,3.0,0.0,3,100.0,0.0
2021-05,L'Express,Israel-Palestine Conflict,7.0,14.0,3,233.33333333333334,466.6666666666667
2021-05,La Croix,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2021-05,La Razón,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2021-05,La Vanguardia,Israel-Palestine Conflict,5.0,5.0,4,125.0,125.0
2021-05,La Vanguardia,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-05,Le Figaro,Israel-Palestine Conflict,9.0,9.0,3,300.0,300.0
2021-05,Le Parisien,Israel-Palestine Conflict,10.0,0.0,2,500.0,0.0
2021-05,Les Echos,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-05,Libération,Israel-Palestine Conflict,7.0,11.0,5,140.0,220.00000000000003
2021-05,Los Angeles Times,Israel-Palestine Conflict,67.0,18.0,17,394.11764705882354,105.88235294117648
2021-05,MSNBC ,Israel-Palestine Conflict,7.0,11.0,7,100.0,157.14285714285714
2021-05,Mediapart,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2021-05,Metro,Israel-Palestine Conflict,41.0,23.0,18,227.77777777777777,127.77777777777777
2021-05,NBC News,Israel-Palestine Conflict,35.0,23.0,21,166.66666666666669,109.52380952380953
2021-05,NBC News,Russian Invasion of Ukraine,4.0,1.0,1,400.0,100.0
2021-05,NPR,Israel-Palestine Conflict,29.0,15.0,11,263.6363636363636,136.36363636363635
2021-05,People's Daily,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-05,Politico,Israel-Palestine Conflict,4.0,1.0,2,200.0,50.0
2021-05,Público,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2021-05,RIA Novosti,Israel-Palestine Conflict,0.0,0.0,16,0.0,0.0
2021-05,RIA Novosti,Russian Invasion of Ukraine,3.0,0.0,1,300.0,0.0
2021-05,RT (Russia Today),Israel-Palestine Conflict,13.0,2.0,11,118.18181818181819,18.181818181818183
2021-05,RTVE,Israel-Palestine Conflict,1.0,15.0,1,100.0,1500.0
2021-05,RTVE,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-05,Radio France Internationale (RFI),Israel-Palestine Conflict,23.0,6.0,10,229.99999999999997,60.0
2021-05,Sky News,Israel-Palestine Conflict,8.0,2.0,3,266.66666666666663,66.66666666666666
2021-05,Tasnim News Agency,Israel-Palestine Conflict,15.0,0.0,8,187.5,0.0
2021-05,The Daily Telegraph,Israel-Palestine Conflict,1.0,5.0,5,20.0,100.0
2021-05,The Diplomat,Israel-Palestine Conflict,4.0,0.0,6,66.66666666666666,0.0
2021-05,The Economist,Israel-Palestine Conflict,16.0,27.0,7,228.57142857142856,385.7142857142857
2021-05,The Globe and Mail,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-05,The Guardian,Israel-Palestine Conflict,8.0,0.0,6,133.33333333333331,0.0
2021-05,The Hill,Israel-Palestine Conflict,11.0,2.0,10,110.00000000000001,20.0
2021-05,The Independent,Israel-Palestine Conflict,58.0,43.0,19,305.2631578947369,226.3157894736842
2021-05,The Intercept,Israel-Palestine Conflict,11.0,17.0,13,84.61538461538461,130.76923076923077
2021-05,The International New York Times,Israel-Palestine Conflict,7.0,0.0,3,233.33333333333334,0.0
2021-05,The International New York Times,Russian Invasion of Ukraine,11.0,7.0,6,183.33333333333331,116.66666666666667
2021-05,The Japan Times,Israel-Palestine Conflict,4.0,1.0,5,80.0,20.0
2021-05,The Jerusalem Post,Israel-Palestine Conflict,3.0,11.0,8,37.5,137.5
2021-05,The Mirror,Israel-Palestine Conflict,41.0,6.0,8,512.5,75.0
2021-05,The New Statesman,Israel-Palestine Conflict,4.0,2.0,6,66.66666666666666,33.33333333333333
2021-05,The New York Times,Israel-Palestine Conflict,27.0,30.0,16,168.75,187.5
2021-05,The South China Morning Post,Israel-Palestine Conflict,51.0,6.0,12,425.0,50.0
2021-05,The Spectator,Israel-Palestine Conflict,18.0,7.0,8,225.0,87.5
2021-05,The Sun,Israel-Palestine Conflict,25.0,13.0,18,138.88888888888889,72.22222222222221
2021-05,The Times,Israel-Palestine Conflict,2.0,2.0,1,200.0,200.0
2021-05,The Times of India,Israel-Palestine Conflict,15.0,2.0,5,300.0,40.0
2021-05,The Wall Street Journal,Israel-Palestine Conflict,53.0,33.0,19,278.9473684210526,173.6842105263158
2021-05,The Washington Post,Israel-Palestine Conflict,21.0,18.0,11,190.9090909090909,163.63636363636365
2021-05,USA Today,Israel-Palestine Conflict,5.0,3.0,1,500.0,300.0
2021-05,Vox,Israel-Palestine Conflict,34.0,7.0,15,226.66666666666666,46.666666666666664
2021-06,20 Minutos,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,Amnesty International publications,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2021-06,Amnesty International publications,Russian Invasion of Ukraine,0.0,5.0,3,0.0,166.66666666666669
2021-06,Arab News,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2021-06,BuzzFeed News,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-06,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2021-06,China Daily,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,China Daily,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,Council on Foreign Relations,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-06,Deutsche Welle,Israel-Palestine Conflict,5.0,0.0,1,500.0,0.0
2021-06,Financial Times,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,Foreign Affairs,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-06,Foreign Policy,Israel-Palestine Conflict,4.0,2.0,2,200.0,100.0
2021-06,Global Times,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,ITV News,Israel-Palestine Conflict,0.0,4.0,1,0.0,400.0
2021-06,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-06,International Crisis Group reports,Israel-Palestine Conflict,10.0,0.0,3,333.33333333333337,0.0
2021-06,International Crisis Group reports,Russian Invasion of Ukraine,0.0,2.0,2,0.0,100.0
2021-06,Just Security,Israel-Palestine Conflict,9.0,0.0,1,900.0,0.0
2021-06,Just Security,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,Kommersant,Russian Invasion of Ukraine,0.0,4.0,1,0.0,400.0
2021-06,La Croix,Russian Invasion of Ukraine,7.0,0.0,1,700.0,0.0
2021-06,La Razón,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,Le Parisien,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,Los Angeles Times,Israel-Palestine Conflict,1.0,4.0,2,50.0,200.0
2021-06,MSNBC ,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,Metro,Israel-Palestine Conflict,4.0,6.0,1,400.0,600.0
2021-06,NBC News,Israel-Palestine Conflict,2.0,9.0,2,100.0,450.0
2021-06,NPR,Israel-Palestine Conflict,1.0,4.0,2,50.0,200.0
2021-06,People's Daily,Israel-Palestine Conflict,1.0,6.0,1,100.0,600.0
2021-06,RT (Russia Today),Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-06,Radio France Internationale (RFI),Israel-Palestine Conflict,6.0,0.0,1,600.0,0.0
2021-06,Reuters,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,Sky News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,Tasnim News Agency,Israel-Palestine Conflict,1.0,7.0,1,100.0,700.0
2021-06,The Australian,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-06,The Daily Telegraph,Israel-Palestine Conflict,4.0,0.0,1,400.0,0.0
2021-06,The Diplomat,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2021-06,The Diplomat,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,The Guardian,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,The Hill,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,The Independent,Israel-Palestine Conflict,3.0,0.0,1,300.0,0.0
2021-06,The Intercept,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-06,The Jerusalem Post,Israel-Palestine Conflict,7.0,0.0,5,140.0,0.0
2021-06,The New Statesman,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2021-06,The New York Times,Israel-Palestine Conflict,5.0,0.0,1,500.0,0.0
2021-06,The Spectator,Israel-Palestine Conflict,3.0,1.0,1,300.0,100.0
2021-06,The Sun,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,The Times of India,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-06,The Wall Street Journal,Israel-Palestine Conflict,0.0,24.0,1,0.0,2400.0
2021-06,The Washington Post,Israel-Palestine Conflict,2.0,1.0,3,66.66666666666666,33.33333333333333
2021-06,Vox,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2021-07,Amnesty International publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-07,Arab News,Israel-Palestine Conflict,1.0,1.0,1,100.0,100.0
2021-07,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,China Daily,Israel-Palestine Conflict,5.0,5.0,2,250.0,250.0
2021-07,China Daily,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-07,Council on Foreign Relations,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,Daily Mail,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,Deutsche Welle,Israel-Palestine Conflict,0.0,2.0,1,0.0,200.0
2021-07,Fox News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,International Crisis Group reports,Israel-Palestine Conflict,7.0,0.0,1,700.0,0.0
2021-07,Just Security,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,Just Security,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-07,La Razón,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2021-07,Los Angeles Times,Israel-Palestine Conflict,2.0,1.0,1,200.0,100.0
2021-07,MSNBC ,Israel-Palestine Conflict,5.0,2.0,2,250.0,100.0
2021-07,Mediapart,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0
2021-07,People's Daily,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,RT (Russia Today),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,RTVE,Israel-Palestine Conflict,9.0,0.0,3,300.0,0.0
2021-07,The Conversation UK,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-07,The Diplomat,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Economist,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Hill,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Independent,Israel-Palestine Conflict,39.0,10.0,1,3900.0,1000.0
2021-07,The Intercept,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Japan Times,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Jerusalem Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The New York Times,Israel-Palestine Conflict,2.0,1.0,2,100.0,50.0
2021-07,The Spectator,Israel-Palestine Conflict,7.0,2.0,1,700.0,200.0
2021-07,The Sun,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2021-07,The Wall Street Journal,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-07,The Washington Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,Amnesty International publications,Israel-Palestine Conflict,0.0,0.0,4,0.0,0.0
2021-08,Amnesty International publications,Russian Invasion of Ukraine,7.0,4.0,4,175.0,100.0
2021-08,Associated Press (AP),Israel-Palestine Conflict,4.0,6.0,2,200.0,300.0
2021-08,BBC News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,China Daily,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-08,Council on Foreign Relations,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2021-08,Deutsche Welle,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,Financial Times,Israel-Palestine Conflict,3.0,3.0,1,300.0,300.0
2021-08,Foreign Policy,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,Global Times,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-08,Global Times,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2021-08,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2021-08,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-08,International Affairs,Russian Invasion of Ukraine,0.0,5.0,1,0.0,500.0
2021-08,International Crisis Group reports,Israel-Palestine Conflict,18.0,0.0,3,600.0,0.0
2021-08,International Crisis Group reports,Russian Invasion of Ukraine,13.0,4.0,3,433.3333333333333,133.33333333333331
2021-08,Just Security,Israel-Palestine Conflict,12.0,1.0,1,1200.0,100.0
2021-08,Kommersant,Russian Invasion of Ukraine,1.0,2.0,2,50.0,100.0
2021-08,La Croix,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-08,Mediapart,Russian Invasion of Ukraine,3.0,3.0,3,100.0,100.0
2021-08,NPR,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2021-08,People's Daily,Israel-Palestine Conflict,3.0,1.0,1,300.0,100.0
2021-08,RT (Russia Today),Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2021-08,Tasnim News Agency,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-08,The Diplomat,Israel-Palestine Conflict,0.0,3.0,2,0.0,150.0
2021-08,The Economist,Israel-Palestine Conflict,5.0,0.0,1,500.0,0.0
2021-08,The Globe and Mail,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2021-08,The Jerusalem Post,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2021-08,The Spectator,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-09,Amnesty International publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-09,Arab News,Israel-Palestine Conflict,3.0,0.0,3,100.0,0.0
2021-09,Bloomberg,Israel-Palestine Conflict,4.0,2.0,1,400.0,200.0
2021-09,BuzzFeed News,Israel-Palestine Conflict,5.0,0.0,1,500.0,0.0
2021-09,Council on Foreign Relations,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-09,Daily Mail,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2021-09,El Confidencial,Russian Invasion of Ukraine,12.0,0.0,1,1200.0,0.0
2021-09,Foreign Affairs,Israel-Palestine Conflict,11.0,3.0,1,1100.0,300.0
2021-09,Global Times,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2021-09,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,3.0,4.0,2,150.0,200.0
2021-09,International Crisis Group reports,Israel-Palestine Conflict,1.0,13.0,2,50.0,650.0
2021-09,International Crisis Group reports,Russian Invasion of Ukraine,1.0,0.0,3,33.33333333333333,0.0
2021-09,Just Security,Israel-Palestine Conflict,6.0,1.0,1,600.0,100.0
2021-09,La Croix,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2021-09,La Vanguardia,Russian Invasion of Ukraine,0.0,1.0,1,0.0,100.0
2021-09,Les Echos,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
